X,Y
-549.90960671813,727.404208268203
-542.776888249287,723.102260776112
-535.644169780445,720.916593437816
-528.511451311602,719.65806540854
-521.378732842759,718.814587218743
-514.246014373916,718.057265024063
-507.113295905074,717.286086876618
-499.980577436231,716.689386450751
-492.847858967388,716.367540792781
-485.715140498545,716.414494356195
-478.582422029703,716.722103026516
-471.44970356086,716.953436656141
-464.316985092017,716.956761291404
-457.184266623174,716.622673093713
-450.051548154331,715.954586476657
-442.918829685489,715.269000471776
-435.786111216646,715.126361186478
-428.653392747803,716.03397321651
-421.52067427896,718.065744192646
-414.387955810118,721.148110425091
-407.255237341275,725.320924098835
