x,y
447.67,348.35
448.67,347.92
449.65,347.48
450.63,347.03
451.6,346.58
452.57,346.13
453.54,345.68
454.52,345.23
455.51,344.8
456.5,344.37
457.51,343.95
458.52,343.54
459.55,343.14
460.59,342.75
461.64,342.37
462.7,342
463.77,341.64
464.86,341.29
465.95,340.95
467.05,340.62
468.16,340.3
469.28,339.98
470.4,339.67
471.53,339.37
472.67,339.07
473.81,338.77
474.95,338.47
476.09,338.18
477.24,337.89
478.39,337.6
479.53,337.31
480.68,337.02
481.83,336.73
482.97,336.44
484.12,336.15
485.26,335.86
486.4,335.56
487.54,335.27
488.68,334.97
489.82,334.67
490.96,334.37
492.09,334.07
493.23,333.77
494.36,333.47
495.5,333.17
496.63,332.87
497.77,332.57
498.91,332.27
500.05,331.98
501.2,331.69
502.35,331.4
503.51,331.12
504.67,330.84
505.84,330.58
507.01,330.31
508.2,330.06
509.39,329.81
510.61,329.58
511.83,329.37
513.06,329.15
514.29,328.94
515.53,328.73
516.78,328.54
518.03,328.34
519.3,328.17
520.57,327.99
521.85,327.83
523.14,327.67
524.44,327.52
525.75,327.37
527.06,327.24
528.39,327.09
529.72,326.97
531.06,326.85
532.4,326.74
533.74,326.64
535.08,326.54
536.42,326.44
537.78,326.36
539.12,326.26
540.48,326.16
541.84,326.06
543.19,325.96
544.54,325.87
545.9,325.78
547.24,325.68
548.6,325.57
549.95,325.47
551.29,325.36
552.64,325.25
553.99,325.14
555.33,325.02
556.67,324.91
558.02,324.8
559.36,324.68
560.71,324.56
562.04,324.44
563.39,324.31
564.73,324.2
566.06,324.08
567.4,323.95
568.75,323.84
570.09,323.73
571.44,323.61
572.77,323.49
574.12,323.37
575.46,323.27
576.82,323.16
578.16,323.06
579.5,322.98
580.85,322.89
582.19,322.8
583.54,322.71
584.89,322.64
586.24,322.56
587.6,322.51
588.95,322.44
590.29,322.39
591.64,322.34
592.98,322.3
594.33,322.27
595.68,322.25
597.04,322.24
598.37,322.24
599.71,322.23
601.04,322.23
602.37,322.24
603.68,322.25
605.01,322.27
606.31,322.3
607.63,322.33
608.93,322.38
610.23,322.43
611.53,322.48
612.82,322.56
614.11,322.64
615.4,322.74
616.67,322.83
617.92,322.93
619.18,323.04
620.41,323.16
621.65,323.28
622.89,323.4
624.11,323.54
625.33,323.68
626.53,323.84
627.74,324
628.93,324.18
630.13,324.37
631.31,324.54
632.48,324.73
633.64,324.92
634.79,325.13
635.94,325.33
637.07,325.55
638.21,325.77
639.34,325.99
640.46,326.22
641.57,326.46
642.68,326.71
643.79,326.97
644.9,327.24
646.01,327.52
647.09,327.8
648.18,328.08
649.27,328.36
650.35,328.65
651.43,328.94
652.49,329.25
653.56,329.55
654.62,329.86
655.68,330.17
656.74,330.48
657.8,330.79
658.86,331.1
659.91,331.42
660.97,331.74
662.02,332.06
663.06,332.39
664.11,332.71
665.15,333.04
666.19,333.37
667.23,333.71
668.27,334.04
669.3,334.38
670.34,334.72
671.37,335.06
672.4,335.4
673.42,335.75
674.45,336.1
675.47,336.45
676.5,336.8
677.52,337.15
678.54,337.51
679.56,337.86
680.57,338.22
681.59,338.58
682.61,338.93
683.62,339.29
684.64,339.65
685.65,340.01
686.66,340.37
687.68,340.73
688.69,341.09
689.71,341.45
690.72,341.81
691.74,342.17
692.76,342.53
693.78,342.88
694.8,343.24
695.82,343.59
696.84,343.94
697.86,344.29
698.89,344.64
699.92,344.98
700.95,345.32
701.98,345.67
703.01,346
704.05,346.34
705.08,346.68
706.12,347.01
707.16,347.35
708.2,347.68
709.24,348.01
710.28,348.34
711.32,348.68
