x,y
504.33,348.81
505.3,348.54
506.28,348.26
507.26,347.97
508.23,347.67
509.21,347.35
510.19,347.03
511.16,346.69
512.14,346.34
513.11,345.98
514.09,345.61
515.06,345.24
516.04,344.85
517.01,344.46
517.98,344.06
518.96,343.66
519.93,343.25
520.9,342.84
521.88,342.42
522.85,342.01
523.82,341.59
524.79,341.16
525.77,340.74
526.74,340.32
527.71,339.9
528.69,339.48
529.66,339.07
530.63,338.66
531.61,338.25
532.58,337.85
533.55,337.45
534.53,337.06
535.5,336.67
536.48,336.29
537.45,335.92
538.43,335.56
539.4,335.2
540.38,334.85
541.35,334.51
542.33,334.18
543.3,333.86
544.28,333.55
545.26,333.25
546.23,332.96
547.21,332.68
548.19,332.4
549.16,332.14
550.14,331.89
551.12,331.64
552.1,331.41
553.08,331.19
554.06,330.98
555.04,330.77
556.02,330.56
557,330.37
557.98,330.2
558.96,330.05
559.94,329.9
560.92,329.75
561.9,329.62
562.88,329.49
563.87,329.36
564.85,329.25
565.83,329.15
566.81,329.06
567.8,328.98
568.78,328.9
569.76,328.84
570.75,328.75
571.73,328.69
572.72,328.65
573.7,328.59
574.68,328.56
575.67,328.54
576.65,328.51
577.64,328.5
578.62,328.49
579.61,328.47
580.6,328.49
581.58,328.48
582.57,328.51
583.55,328.53
584.54,328.55
585.53,328.59
586.51,328.63
587.5,328.67
588.49,328.73
589.48,328.78
590.46,328.85
591.45,328.94
592.44,329.01
593.43,329.11
594.42,329.22
595.41,329.32
596.4,329.42
597.38,329.55
598.37,329.66
599.36,329.79
600.35,329.93
601.34,330.1
602.33,330.24
603.32,330.41
604.32,330.57
605.31,330.76
606.3,330.95
607.29,331.14
608.28,331.34
609.27,331.55
610.26,331.76
611.26,331.98
612.25,332.21
613.24,332.44
614.24,332.68
615.23,332.92
616.22,333.18
617.21,333.43
618.21,333.69
619.2,333.96
620.2,334.23
621.19,334.51
622.18,334.79
623.18,335.08
624.17,335.37
625.17,335.67
626.16,335.97
627.16,336.28
628.15,336.59
629.15,336.9
630.14,337.22
631.14,337.55
632.13,337.87
633.13,338.21
634.13,338.54
635.12,338.88
636.12,339.23
637.11,339.58
638.11,339.94
639.11,340.3
640.1,340.66
641.1,341.04
642.1,341.41
643.09,341.8
644.09,342.19
645.09,342.59
646.09,343
647.09,343.42
648.08,343.84
649.08,344.28
650.08,344.72
651.08,345.18
652.08,345.65
653.08,346.13
654.08,346.63
655.08,347.14
656.08,347.66
657.09,348.2
