x,y
413.38,349.41
414.28,348.24
415.2,347.23
416.13,346.36
417.06,345.59
418.01,344.92
418.95,344.33
419.91,343.81
420.86,343.33
421.83,342.9
422.79,342.49
423.75,342.11
424.72,341.75
425.68,341.39
426.65,341.04
427.62,340.69
428.58,340.34
429.55,339.99
430.52,339.63
431.48,339.26
432.45,338.89
433.41,338.51
434.37,338.13
435.34,337.74
436.3,337.35
437.26,336.95
438.23,336.55
439.19,336.16
440.15,335.76
441.12,335.37
442.08,334.98
443.05,334.6
444.01,334.23
444.98,333.87
445.94,333.52
446.91,333.19
447.88,332.86
448.85,332.56
449.82,332.26
450.79,331.99
451.77,331.73
452.74,331.49
453.72,331.27
454.69,331.06
455.67,330.87
456.65,330.7
457.63,330.55
458.62,330.41
459.6,330.29
460.59,330.18
461.57,330.08
462.56,330
463.54,329.93
464.53,329.84
465.52,329.77
466.51,329.71
467.5,329.66
468.49,329.61
469.48,329.58
470.47,329.57
471.46,329.54
472.45,329.48
473.44,329.42
474.42,329.36
475.41,329.28
476.4,329.19
477.38,329.1
478.37,328.98
479.35,328.85
480.33,328.72
481.32,328.59
482.3,328.43
483.28,328.26
484.26,328.09
485.24,327.92
486.22,327.73
487.19,327.52
488.17,327.32
489.15,327.1
490.12,326.88
491.1,326.67
492.08,326.47
493.05,326.23
494.03,326.01
495.01,325.8
495.98,325.58
496.96,325.37
497.94,325.15
498.92,324.96
499.89,324.76
500.87,324.57
501.85,324.38
502.83,324.19
503.81,324.01
504.79,323.85
505.77,323.68
506.75,323.53
507.73,323.37
508.71,323.21
509.69,323.06
510.68,322.9
511.66,322.78
512.64,322.65
513.63,322.51
514.61,322.4
515.59,322.29
516.58,322.2
517.57,322.11
518.55,322.01
519.54,321.92
520.52,321.81
521.51,321.69
522.49,321.57
523.47,321.46
524.46,321.35
525.44,321.24
526.43,321.14
527.42,321.04
528.4,320.95
529.39,320.87
530.38,320.8
531.36,320.74
532.35,320.68
533.34,320.62
534.33,320.57
535.32,320.53
536.31,320.51
537.3,320.52
538.3,320.54
539.29,320.57
540.29,320.64
541.29,320.7
542.29,320.77
543.29,320.87
544.29,320.98
545.29,321.13
546.3,321.28
547.3,321.44
548.31,321.62
549.32,321.81
550.33,322.02
551.34,322.25
552.34,322.47
553.36,322.71
554.37,322.95
555.38,323.21
556.39,323.46
557.4,323.73
558.42,323.98
559.43,324.23
560.44,324.5
561.45,324.75
562.46,325
563.47,325.24
564.49,325.48
565.49,325.7
566.5,325.92
567.51,326.11
568.52,326.29
569.52,326.46
570.53,326.62
571.53,326.77
572.53,326.89
573.54,327
574.53,327.08
575.53,327.14
576.53,327.18
577.52,327.18
578.51,327.16
579.5,327.12
580.49,327.05
581.48,326.96
582.46,326.84
583.44,326.69
584.42,326.52
585.4,326.32
586.37,326.09
587.35,325.84
588.32,325.56
589.29,325.25
590.26,324.9
591.22,324.55
592.19,324.19
593.15,323.8
594.12,323.4
595.08,322.98
596.04,322.55
597,322.12
597.96,321.68
598.92,321.24
599.88,320.78
600.83,320.3
601.79,319.82
602.75,319.34
603.7,318.85
604.66,318.36
605.62,317.88
606.57,317.39
607.53,316.87
608.48,316.35
609.43,315.84
610.39,315.32
611.34,314.79
612.29,314.26
613.24,313.7
614.2,313.15
615.15,312.59
616.1,312.05
617.05,311.53
618.01,311.02
618.96,310.49
619.92,309.98
620.87,309.48
621.83,308.98
622.78,308.49
623.74,307.98
624.69,307.48
625.65,307.02
626.61,306.57
627.57,306.13
628.53,305.69
629.49,305.26
630.45,304.85
631.41,304.45
632.38,304.07
633.34,303.71
634.31,303.36
635.28,303.05
636.25,302.75
637.22,302.49
638.2,302.24
639.18,302.04
640.15,301.84
641.13,301.67
642.12,301.53
643.1,301.4
644.08,301.29
645.07,301.22
646.06,301.15
647.05,301.11
648.04,301.06
649.03,301.05
650.02,301.05
651.02,301.04
652.01,301.05
653.01,301.08
654,301.12
655,301.17
656,301.24
656.99,301.32
657.99,301.39
658.99,301.5
659.99,301.58
660.99,301.68
661.99,301.79
663,301.91
664,302.03
665.02,302.15
666.03,302.28
667.04,302.39
668.05,302.53
669.05,302.66
670.04,302.8
671.04,302.96
672.04,303.11
673.03,303.29
674.01,303.46
674.99,303.65
675.98,303.86
676.97,304.07
677.97,304.3
678.97,304.54
679.98,304.79
680.99,305.06
682.01,305.34
683.04,305.65
684.08,305.96
685.11,306.28
686.16,306.62
687.2,306.96
688.25,307.32
689.31,307.71
690.36,308.09
691.41,308.48
692.46,308.88
693.52,309.31
694.56,309.74
695.61,310.19
696.65,310.66
697.69,311.14
698.73,311.63
699.77,312.14
700.81,312.66
701.83,313.2
702.85,313.76
703.86,314.32
704.87,314.91
705.86,315.51
706.85,316.13
707.82,316.76
708.79,317.41
709.75,318.08
710.7,318.77
711.64,319.47
712.57,320.18
713.49,320.91
714.41,321.66
715.31,322.43
716.22,323.2
717.12,324
718.01,324.8
718.91,325.62
719.8,326.45
720.69,327.29
721.59,328.15
722.49,329.01
723.4,329.88
724.31,330.75
725.23,331.63
726.16,332.52
727.1,333.41
728.06,334.29
729.02,335.18
730.01,336.06
731.01,336.94
732.02,337.81
733.05,338.67
734.1,339.51
735.16,340.34
736.23,341.16
737.32,341.95
738.41,342.72
739.52,343.47
740.62,344.19
741.72,344.87
742.82,345.52
743.89,346.14
744.95,346.71
745.97,347.24
746.96,347.72
747.88,348.15
748.74,348.53
