x,y
448.68,349.11
449.44,347.95
450.22,346.85
451.01,345.82
451.81,344.85
452.62,343.93
453.44,343.07
454.28,342.25
455.12,341.47
455.97,340.73
456.83,340.03
457.7,339.36
458.57,338.72
459.45,338.1
460.33,337.5
461.22,336.92
462.11,336.36
463,335.81
463.9,335.27
464.8,334.74
465.69,334.21
466.6,333.7
467.5,333.18
468.4,332.67
469.3,332.16
470.2,331.65
471.1,331.13
472,330.62
472.9,330.1
473.8,329.58
474.7,329.05
475.6,328.53
476.5,327.99
477.39,327.46
478.29,326.92
479.18,326.37
480.07,325.82
480.97,325.27
481.86,324.72
482.75,324.16
483.64,323.6
484.53,323.04
485.42,322.48
486.31,321.92
487.21,321.35
488.1,320.8
488.99,320.24
489.88,319.68
490.77,319.13
491.67,318.59
492.56,318.04
493.46,317.51
494.36,316.98
495.26,316.46
496.16,315.94
497.06,315.43
497.96,314.92
498.87,314.46
499.78,313.99
500.69,313.52
501.61,313.07
502.53,312.63
503.44,312.19
504.36,311.76
505.29,311.35
506.21,310.95
507.14,310.54
508.07,310.16
509,309.78
509.93,309.41
510.86,309.04
511.79,308.65
512.72,308.26
513.65,307.88
514.58,307.52
515.52,307.18
516.46,306.84
517.4,306.52
518.34,306.17
519.28,305.84
520.23,305.52
521.17,305.2
522.11,304.88
523.06,304.55
524,304.24
524.94,303.92
525.89,303.6
526.83,303.28
527.77,302.95
528.72,302.63
529.65,302.27
530.59,301.92
531.53,301.58
532.46,301.2
533.39,300.83
534.32,300.47
535.26,300.09
536.19,299.72
537.12,299.33
538.05,298.96
538.98,298.59
539.91,298.22
540.85,297.85
541.77,297.45
542.7,297.06
543.63,296.66
544.56,296.29
545.49,295.91
546.42,295.53
547.35,295.16
548.29,294.8
549.22,294.43
550.15,294.07
551.09,293.72
552.03,293.4
552.97,293.06
553.92,292.75
554.87,292.45
555.82,292.18
556.78,291.92
557.73,291.66
558.7,291.42
559.66,291.19
560.63,290.99
561.6,290.81
562.58,290.64
563.56,290.51
564.55,290.37
565.53,290.25
566.53,290.16
567.52,290.08
568.52,290.01
569.53,289.99
570.54,289.98
571.55,289.97
572.57,289.98
573.59,290.01
574.61,290.05
575.64,290.1
576.67,290.19
577.7,290.29
578.74,290.38
579.77,290.48
580.81,290.6
581.86,290.74
582.9,290.89
583.95,291.05
585,291.22
586.05,291.38
587.11,291.57
588.16,291.76
589.22,291.95
590.27,292.14
591.33,292.35
592.39,292.57
593.46,292.79
594.52,293.01
595.58,293.23
596.64,293.46
597.71,293.69
598.77,293.94
599.85,294.2
600.92,294.47
601.99,294.74
603.06,295.01
604.14,295.3
605.22,295.6
606.3,295.92
607.39,296.25
608.48,296.59
609.57,296.94
610.66,297.32
611.76,297.68
612.86,298.07
613.95,298.46
615.05,298.85
616.15,299.23
617.25,299.64
618.36,300.06
619.46,300.48
620.57,300.91
621.68,301.34
622.79,301.77
623.9,302.23
625.02,302.72
626.14,303.2
627.26,303.68
628.38,304.16
629.5,304.66
630.62,305.16
631.75,305.66
632.87,306.17
634,306.69
635.13,307.22
636.26,307.76
637.4,308.32
638.53,308.87
639.66,309.42
640.8,309.98
641.94,310.54
643.07,311.11
644.21,311.68
645.36,312.28
646.5,312.88
647.65,313.48
648.79,314.08
649.94,314.68
651.09,315.3
652.24,315.93
653.39,316.56
654.54,317.19
655.69,317.82
656.85,318.46
658,319.11
659.16,319.75
660.31,320.4
661.47,321.05
662.62,321.71
663.78,322.37
664.94,323.02
666.1,323.68
667.26,324.35
668.41,325.01
669.57,325.67
670.73,326.34
671.89,327
673.05,327.67
674.21,328.34
675.37,329
676.53,329.67
677.69,330.34
678.85,331.01
680.01,331.68
681.17,332.34
682.33,333.01
683.49,333.68
684.65,334.35
685.81,335.01
686.97,335.68
688.13,336.35
689.29,337.01
690.44,337.68
691.6,338.34
692.76,339
693.92,339.66
695.08,340.32
696.23,340.97
697.39,341.62
698.54,342.27
699.7,342.91
700.85,343.54
702,344.17
703.15,344.79
704.3,345.39
705.44,345.99
706.58,346.57
707.72,347.14
708.85,347.69
709.98,348.22
711.11,348.72
