x,y
492.76,348.86
493.69,348.52
494.62,348.17
495.56,347.82
496.49,347.47
497.42,347.12
498.35,346.77
499.28,346.42
500.21,346.07
501.15,345.72
502.08,345.37
503.01,345.02
503.94,344.67
504.87,344.32
505.8,343.97
506.74,343.63
507.67,343.28
508.6,342.94
509.54,342.59
510.47,342.25
511.4,341.91
512.34,341.58
513.28,341.24
514.21,340.91
515.15,340.58
516.09,340.25
517.02,339.92
517.96,339.6
518.9,339.28
519.84,338.96
520.78,338.65
521.73,338.34
522.67,338.03
523.61,337.73
524.56,337.43
525.5,337.13
526.45,336.84
527.4,336.54
528.34,336.26
529.29,335.98
530.24,335.7
531.19,335.42
532.15,335.15
533.1,334.88
534.05,334.62
535.01,334.36
535.97,334.1
536.92,333.85
537.88,333.6
538.84,333.36
539.8,333.12
540.76,332.88
541.73,332.65
542.69,332.42
543.66,332.2
544.62,331.96
545.59,331.75
546.56,331.55
547.53,331.35
548.5,331.16
549.47,330.96
550.45,330.77
551.42,330.57
552.39,330.38
553.36,330.18
554.34,330
555.32,329.83
556.3,329.66
557.28,329.51
558.27,329.38
559.25,329.22
560.24,329.07
561.22,328.91
562.21,328.77
563.19,328.62
564.18,328.48
565.17,328.35
566.16,328.23
567.16,328.12
568.15,328.01
569.15,327.91
570.15,327.82
571.15,327.73
572.15,327.64
573.15,327.55
574.15,327.47
575.16,327.4
576.16,327.33
577.17,327.26
578.18,327.21
579.19,327.15
580.2,327.09
581.21,327.04
582.22,326.99
583.23,326.95
584.25,326.92
585.26,326.89
586.28,326.86
587.3,326.85
588.32,326.83
589.34,326.82
590.36,326.81
591.39,326.83
592.42,326.84
593.45,326.86
594.48,326.88
595.51,326.91
596.54,326.94
597.58,326.99
598.62,327.04
599.66,327.11
600.7,327.18
601.74,327.25
602.79,327.32
603.83,327.4
604.87,327.47
605.92,327.56
606.97,327.66
608.03,327.77
609.08,327.89
610.14,328.01
611.2,328.15
612.26,328.29
613.32,328.44
614.39,328.59
615.45,328.76
616.52,328.93
617.6,329.11
618.67,329.3
619.75,329.5
620.82,329.7
621.91,329.92
622.99,330.15
624.07,330.38
625.16,330.62
626.25,330.88
627.35,331.14
628.44,331.42
629.54,331.7
630.65,332
631.75,332.31
632.86,332.63
633.97,332.96
635.09,333.3
636.21,333.66
637.33,334.03
638.45,334.41
639.58,334.81
640.71,335.22
641.85,335.65
642.99,336.09
644.14,336.54
645.28,337.01
646.44,337.5
647.59,338
648.75,338.51
649.92,339.05
651.08,339.59
652.26,340.15
653.43,340.73
654.61,341.32
655.79,341.92
656.98,342.53
658.17,343.16
659.36,343.8
660.56,344.45
661.76,345.11
662.96,345.78
664.16,346.45
665.36,347.13
666.57,347.81
667.77,348.49
