x,y
449.41,348.29
450.65,347.82
451.88,347.37
453.12,346.96
454.35,346.57
455.59,346.2
456.82,345.85
458.06,345.52
459.29,345.21
460.53,344.91
461.76,344.62
462.99,344.34
464.23,344.06
465.46,343.8
466.7,343.53
467.93,343.28
469.17,343.02
470.4,342.76
471.64,342.51
472.87,342.25
474.11,342
475.34,341.74
476.58,341.48
477.81,341.22
479.04,340.95
480.28,340.68
481.51,340.41
482.75,340.14
483.98,339.86
485.22,339.58
486.45,339.3
487.69,339.01
488.92,338.72
490.16,338.43
491.39,338.13
492.62,337.83
493.86,337.53
495.09,337.23
496.33,336.93
497.56,336.63
498.8,336.32
500.03,336.02
501.27,335.71
502.5,335.41
503.74,335.1
504.97,334.8
506.2,334.5
507.44,334.2
508.67,333.9
509.91,333.6
511.14,333.31
512.38,333.02
513.61,332.73
514.85,332.44
516.08,332.17
517.32,331.91
518.55,331.65
519.78,331.4
521.02,331.12
522.25,330.85
523.49,330.59
524.72,330.34
525.96,330.08
527.19,329.82
528.43,329.57
529.66,329.34
530.9,329.1
532.13,328.85
533.37,328.62
534.6,328.4
535.83,328.19
537.07,327.97
538.3,327.76
539.54,327.55
540.77,327.35
542.01,327.17
543.24,326.97
544.48,326.78
545.71,326.6
546.95,326.43
548.18,326.24
549.41,326.06
550.65,325.88
551.88,325.71
553.12,325.56
554.35,325.39
555.59,325.2
556.82,325.04
558.06,324.89
559.29,324.74
560.53,324.6
561.76,324.47
562.99,324.36
564.23,324.23
565.46,324.1
566.7,323.99
567.93,323.89
569.17,323.75
570.4,323.62
571.64,323.52
572.87,323.43
574.11,323.33
575.34,323.23
576.58,323.15
577.81,323.05
579.04,322.95
580.28,322.86
581.51,322.79
582.75,322.72
583.98,322.67
585.22,322.58
586.45,322.5
587.69,322.44
588.92,322.4
590.16,322.37
591.39,322.3
592.62,322.25
593.86,322.22
595.09,322.2
596.33,322.18
597.56,322.16
598.8,322.15
600.03,322.15
601.27,322.15
602.5,322.17
603.74,322.18
604.97,322.19
606.2,322.21
607.44,322.25
608.67,322.3
609.91,322.35
611.14,322.4
612.38,322.45
613.61,322.49
614.85,322.55
616.08,322.63
617.32,322.69
618.55,322.78
619.78,322.89
621.02,322.97
622.25,323.07
623.49,323.16
624.72,323.26
625.96,323.39
627.19,323.51
628.43,323.65
629.66,323.81
630.9,323.94
632.13,324.09
633.37,324.24
634.6,324.38
635.83,324.54
637.07,324.71
638.3,324.86
639.54,325.04
640.77,325.2
642.01,325.38
643.24,325.58
644.48,325.78
645.71,326.01
646.95,326.24
648.18,326.46
649.41,326.69
650.65,326.93
651.88,327.17
653.12,327.43
654.35,327.7
655.59,327.97
656.82,328.25
658.06,328.55
659.29,328.85
660.53,329.16
661.76,329.48
662.99,329.81
664.23,330.15
665.46,330.5
666.7,330.85
667.93,331.21
669.17,331.58
670.4,331.96
671.64,332.34
672.87,332.73
674.11,333.13
675.34,333.52
676.58,333.93
677.81,334.33
679.04,334.74
680.28,335.15
681.51,335.57
682.75,335.98
683.98,336.4
685.22,336.82
686.45,337.24
687.69,337.66
688.92,338.08
690.16,338.51
691.39,338.94
692.62,339.37
693.86,339.81
695.09,340.26
696.33,340.72
697.56,341.19
698.8,341.68
700.03,342.19
701.27,342.72
702.5,343.28
703.74,343.88
704.97,344.52
706.2,345.2
707.44,345.95
708.67,346.75
709.91,347.64
711.14,348.61
