x,y
600.64,320.38
601.01,320.36
601.38,320.35
601.76,320.34
602.13,320.33
602.5,320.33
602.88,320.32
603.25,320.31
603.62,320.3
603.99,320.3
604.37,320.29
604.74,320.28
605.11,320.27
605.49,320.26
605.86,320.26
606.23,320.25
606.6,320.25
606.98,320.25
607.35,320.24
607.72,320.25
608.09,320.25
608.47,320.25
608.84,320.25
609.21,320.25
609.59,320.25
609.96,320.25
610.33,320.26
610.7,320.26
611.08,320.26
611.45,320.26
611.82,320.27
612.2,320.27
612.57,320.28
612.94,320.28
613.31,320.28
613.69,320.29
614.06,320.29
614.43,320.3
614.81,320.31
615.18,320.31
615.55,320.32
615.92,320.33
616.3,320.33
616.67,320.34
617.04,320.34
617.42,320.35
617.79,320.36
618.16,320.37
618.53,320.38
618.91,320.39
619.28,320.4
619.65,320.41
620.03,320.42
620.4,320.44
620.77,320.45
621.14,320.46
621.52,320.47
621.89,320.49
622.26,320.5
622.64,320.52
623.01,320.53
623.38,320.55
623.75,320.57
624.13,320.59
624.5,320.62
624.87,320.64
625.25,320.67
625.62,320.69
625.99,320.72
626.36,320.74
626.74,320.77
627.11,320.8
627.48,320.82
627.86,320.85
628.23,320.88
628.6,320.92
628.97,320.95
629.35,320.98
629.72,321.01
630.09,321.05
630.47,321.08
630.84,321.11
631.21,321.15
631.58,321.18
631.96,321.22
632.33,321.25
632.7,321.29
633.08,321.33
633.45,321.37
633.82,321.4
634.19,321.44
634.57,321.48
634.94,321.52
635.31,321.56
635.69,321.61
636.06,321.65
636.43,321.69
636.8,321.74
637.18,321.78
637.55,321.83
637.92,321.87
638.3,321.92
638.67,321.96
639.04,322.01
639.41,322.05
639.79,322.1
640.16,322.15
640.53,322.2
640.91,322.25
641.28,322.3
641.65,322.35
642.02,322.41
642.4,322.46
642.77,322.51
643.14,322.57
643.52,322.62
643.89,322.68
644.26,322.74
644.63,322.8
645.01,322.86
645.38,322.93
645.75,322.99
646.13,323.05
646.5,323.11
646.87,323.17
647.24,323.24
647.62,323.3
647.99,323.37
648.36,323.44
648.74,323.5
649.11,323.57
649.48,323.64
649.85,323.72
650.23,323.79
650.6,323.86
650.97,323.94
651.35,324.02
651.72,324.1
652.09,324.18
652.46,324.26
652.84,324.34
653.21,324.42
653.58,324.51
653.96,324.6
654.33,324.68
654.7,324.77
655.07,324.86
655.45,324.96
655.82,325.05
656.19,325.14
656.57,325.24
656.94,325.33
657.31,325.43
657.68,325.53
658.06,325.63
658.43,325.73
658.8,325.84
659.18,325.94
659.55,326.05
659.92,326.15
660.29,326.26
660.67,326.37
661.04,326.48
661.41,326.59
661.79,326.7
662.16,326.82
662.53,326.93
662.9,327.04
663.28,327.16
663.65,327.28
664.02,327.4
664.4,327.51
664.77,327.63
665.14,327.75
665.51,327.87
665.89,327.99
666.26,328.12
666.63,328.24
667.01,328.36
667.38,328.49
667.75,328.61
668.12,328.73
668.5,328.86
668.87,328.99
669.24,329.11
669.62,329.24
669.99,329.37
670.36,329.49
670.73,329.62
671.11,329.75
671.48,329.88
671.85,330.01
672.23,330.14
672.6,330.27
672.97,330.41
673.34,330.54
673.72,330.68
674.09,330.81
674.46,330.95
674.84,331.08
