-2.000000000000000000e+00,5.000000000000000000e-01
-1.983870967741935498e+00,5.000000000000000000e-01
-1.967741935483870996e+00,5.000000000000000000e-01
-1.951612903225806495e+00,5.000000000000000000e-01
-1.935483870967741993e+00,5.000000000000000000e-01
-1.919354838709677491e+00,5.000000000000000000e-01
-1.903225806451612989e+00,5.000000000000000000e-01
-1.887096774193548487e+00,5.000000000000000000e-01
-1.870967741935483986e+00,5.000000000000000000e-01
-1.854838709677419484e+00,5.000000000000000000e-01
-1.838709677419354982e+00,5.000000000000000000e-01
-1.822580645161290258e+00,5.000000000000000000e-01
-1.806451612903225756e+00,5.000000000000000000e-01
-1.790322580645161255e+00,5.000000000000000000e-01
-1.774193548387096753e+00,5.000000000000000000e-01
-1.758064516129032251e+00,5.000000000000000000e-01
-1.741935483870967749e+00,5.000000000000000000e-01
-1.725806451612903247e+00,5.000000000000000000e-01
-1.709677419354838745e+00,5.000000000000000000e-01
-1.693548387096774244e+00,5.000000000000000000e-01
-1.677419354838709742e+00,5.000000000000000000e-01
-1.661290322580645240e+00,5.000000000000000000e-01
-1.645161290322580516e+00,5.000000000000000000e-01
-1.629032258064516014e+00,5.000000000000000000e-01
-1.612903225806451513e+00,5.000000000000000000e-01
-1.596774193548387011e+00,5.000000000000000000e-01
-1.580645161290322509e+00,5.000000000000000000e-01
-1.564516129032258007e+00,5.000000000000000000e-01
-1.548387096774193505e+00,5.000000000000000000e-01
-1.532258064516129004e+00,5.000000000000000000e-01
-1.516129032258064502e+00,5.000000000000000000e-01
-1.500000000000000000e+00,5.000000000000000000e-01
-1.483870967741935498e+00,5.000000000000000000e-01
-1.467741935483870996e+00,5.000000000000000000e-01
-1.451612903225806495e+00,5.000000000000000000e-01
-1.435483870967741993e+00,5.000000000000000000e-01
-1.419354838709677491e+00,5.000000000000000000e-01
-1.403225806451612989e+00,5.000000000000000000e-01
-1.387096774193548487e+00,5.000000000000000000e-01
-1.370967741935483986e+00,5.000000000000000000e-01
-1.354838709677419484e+00,5.000000000000000000e-01
-1.338709677419354982e+00,5.000000000000000000e-01
-1.322580645161290480e+00,5.000000000000000000e-01
-1.306451612903225978e+00,5.000000000000000000e-01
-1.290322580645161255e+00,5.000000000000000000e-01
-1.274193548387096753e+00,5.000000000000000000e-01
-1.258064516129032251e+00,5.000000000000000000e-01
-1.241935483870967749e+00,5.000000000000000000e-01
-1.225806451612903247e+00,5.000000000000000000e-01
-1.209677419354838745e+00,5.000000000000000000e-01
-1.193548387096774244e+00,5.000000000000000000e-01
-1.177419354838709742e+00,5.000000000000000000e-01
-1.161290322580645240e+00,5.000000000000000000e-01
-1.145161290322580516e+00,5.000000000000000000e-01
-1.129032258064516014e+00,5.000000000000000000e-01
-1.112903225806451513e+00,5.000000000000000000e-01
-1.096774193548387011e+00,5.000000000000000000e-01
-1.080645161290322509e+00,5.000000000000000000e-01
-1.064516129032258007e+00,5.000000000000000000e-01
-1.048387096774193505e+00,5.000000000000000000e-01
-1.032258064516129004e+00,5.000000000000000000e-01
-1.016129032258064502e+00,5.000000000000000000e-01
-9.999999999999998890e-01,5.000000000000001110e-01
-9.960631584315432496e-01,4.999845018424722842e-01
-9.921265609575116162e-01,4.999380051180131179e-01
-9.881904515964711200e-01,4.998605147916810876e-01
-9.842550743669885582e-01,4.997520358285350017e-01
-9.803206732653235722e-01,4.996125739833805479e-01
-9.763874921957922393e-01,4.994421382662233011e-01
-9.724557750106656018e-01,4.992407390946254631e-01
-9.685257654435524000e-01,4.990083892668220611e-01
-9.645977071587049645e-01,4.987451028184479163e-01
-9.606718436575897302e-01,4.984508963966347017e-01
-9.567484183515744256e-01,4.981257879320372672e-01
-9.528276744498707096e-01,4.977697979004752082e-01
-9.489098550517705011e-01,4.973829480478680343e-01
-9.449952030138801806e-01,4.969652626775284965e-01
-9.410839610627862450e-01,4.965167673656185610e-01
-9.371763716423084922e-01,4.960374902358459237e-01
-9.332726770461940990e-01,4.955274606829076500e-01
-9.293731192453842382e-01,4.949867106440851150e-01
-9.254779400406449863e-01,4.944152733268749045e-01
-9.215873808700713044e-01,4.938131844740674126e-01
-9.177016829814554910e-01,4.931804810974149689e-01
-9.138210872202132684e-01,4.925172027362830218e-01
-9.099458342212959350e-01,4.918233901976911127e-01
-9.060761641777596020e-01,4.910990868076892113e-01
-9.022123170519965596e-01,4.903443371584974564e-01
-8.983545323251871384e-01,4.895591883520268306e-01
-8.945030492276097034e-01,4.887436887547268460e-01
-8.906581064692336014e-01,4.878978892326112371e-01
-8.868199424888454363e-01,4.870218419144395905e-01
-8.829887951660640999e-01,4.861156014176390427e-01
-8.791649020890012212e-01,4.851792236204277575e-01
-8.753485002479919341e-01,4.842127668780285554e-01
-8.715398263214952923e-01,4.832162908043333149e-01
-8.677391163518574091e-01,4.821898574778193391e-01
-8.639466060491298727e-01,4.811335302333384356e-01
-8.601625304492015456e-01,4.800473748571602028e-01
-8.563871242351985824e-01,4.789314583894577204e-01
-8.526206213783344978e-01,4.777858503079128183e-01
-8.488632554765443983e-01,4.766106213414598725e-01
-8.451152593784193590e-01,4.754058446419013872e-01
-8.413768655387023898e-01,4.741715946094547940e-01
-8.376483056256951443e-01,4.729079480518436074e-01
-8.339298108932278186e-01,4.716149830221768591e-01
-8.302216117719404265e-01,4.702927799649945784e-01
-8.265239382573260629e-01,4.689414205669980018e-01
-8.228370194853019681e-01,4.675609888895413402e-01
-8.191610841359083794e-01,4.661515702327138633e-01
-8.154963599936007057e-01,4.647132522537868460e-01
-8.118430743661738669e-01,4.632461238451348051e-01
