-2.000000000000000000e+00,1.500000000000000000e+00
-1.983894224166741438e+00,1.500000000000000222e+00
-1.967788448333482432e+00,1.499999999999999778e+00
-1.951682672500223870e+00,1.500000000000000222e+00
-1.935576896666964863e+00,1.500000000000000000e+00
-1.919471120833706301e+00,1.500000000000000444e+00
-1.903365345000447739e+00,1.500000000000000222e+00
-1.887259569167188733e+00,1.499999999999999778e+00
-1.871153793333930171e+00,1.500000000000000000e+00
-1.855048017500671165e+00,1.500000000000000000e+00
-1.838942241667412603e+00,1.500000000000000222e+00
-1.822836465834153818e+00,1.500000000000000222e+00
-1.806730690000895034e+00,1.500000000000000000e+00
-1.790624914167636472e+00,1.500000000000000444e+00
-1.774519138334377466e+00,1.500000000000000222e+00
-1.758413362501118460e+00,1.500000000000000000e+00
-1.742307586667859676e+00,1.499999999999999334e+00
-1.726201810834601114e+00,1.500000000000000222e+00
-1.710096035001342551e+00,1.500000000000000222e+00
-1.693990259168083767e+00,1.500000000000000000e+00
-1.677884483334824761e+00,1.499999999999999778e+00
-1.661778707501566199e+00,1.500000000000000222e+00
-1.645672931668307415e+00,1.500000000000000000e+00
-1.629567155835048631e+00,1.500000000000000000e+00
-1.613461380001789847e+00,1.500000000000000000e+00
-1.597355604168531285e+00,1.500000000000000222e+00
-1.581249828335272278e+00,1.500000000000000000e+00
-1.565144052502013494e+00,1.500000000000000000e+00
-1.549038276668754932e+00,1.500000000000000222e+00
-1.532932500835495926e+00,1.500000000000000000e+00
-1.516826725002237364e+00,1.500000000000000222e+00
-1.500720949168978580e+00,1.500000000000000000e+00
-1.484615173335719795e+00,1.500000000000000000e+00
-1.468509397502461011e+00,1.500000000000000000e+00
-1.452403621669202227e+00,1.500000000000000222e+00
-1.436297845835943443e+00,1.500000000000000000e+00
-1.420192070002684881e+00,1.500000000000000666e+00
-1.404086294169425875e+00,1.500000000000000000e+00
-1.387980518336167313e+00,1.500000000000000222e+00
-1.371874742502908529e+00,1.500000000000000000e+00
-1.355768966669649744e+00,1.500000000000000000e+00
-1.339663190836390960e+00,1.500000000000000222e+00
-1.323557415003132176e+00,1.500000000000000000e+00
-1.307451639169873392e+00,1.500000000000000000e+00
-1.291345863336614830e+00,1.500000000000000000e+00
-1.275240087503356046e+00,1.500000000000000000e+00
-1.259134311670097262e+00,1.500000000000000222e+00
-1.243028535836838477e+00,1.500000000000000000e+00
-1.226922760003579693e+00,1.500000000000000222e+00
-1.210816984170320909e+00,1.500000000000000000e+00
-1.194711208337062125e+00,1.500000000000000444e+00
-1.178605432503803563e+00,1.500000000000000222e+00
-1.162499656670544557e+00,1.499999999999999778e+00
-1.146393880837285773e+00,1.499999999999999778e+00
-1.130288105004027210e+00,1.500000000000000000e+00
-1.114182329170768426e+00,1.500000000000000444e+00
-1.098076553337509642e+00,1.500000000000000444e+00
-1.081970777504250858e+00,1.500000000000000000e+00
-1.065865001670992074e+00,1.499999999999999778e+00
-1.049759225837733512e+00,1.500000000000013989e+00
-1.033653450004477614e+00,1.500000000000301092e+00
-1.017547674159559934e+00,1.499999998805642276e+00
-1.001441891652665284e+00,1.499999143561163706e+00
-9.853362958012362727e-01,1.499929054417261876e+00
-9.692324032059307370e-01,1.499684245689073325e+00
-9.531320570799552971e-01,1.499267622888553975e+00
-9.370371143014809556e-01,1.498677979942010019e+00
-9.209494303033516349e-01,1.497915553467481287e+00
-9.048708597734193004e-01,1.496980442958367963e+00
-8.888032563610236414e-01,1.495872750011180141e+00
-8.727484724422681639e-01,1.494592602921182900e+00
-8.567083589206176963e-01,1.493140149344353462e+00
-8.406847650072228895e-01,1.491515556692099675e+00
-8.246795380040579104e-01,1.489719012296377487e+00
-8.086945231039649462e-01,1.487750723234677164e+00
-7.927315631630139636e-01,1.485610916441468365e+00
-7.767924984939985622e-01,1.483299838626978229e+00
-7.608791666639795892e-01,1.480817756183762546e+00
-7.449934022611970352e-01,1.478164955300161010e+00
-7.291370367020399978e-01,1.475341741804627960e+00
-7.133118980188088987e-01,1.472348441144087250e+00
-6.975198106297578748e-01,1.469185398449911251e+00
-6.817625951560759567e-01,1.465852978352972125e+00
-6.660420681955590005e-01,1.462351565028035649e+00
-6.503600421063160386e-01,1.458681562177280622e+00
-6.347183248252233900e-01,1.454843392863013785e+00
-6.191187196286822569e-01,1.450837499591753676e+00
-6.035630249373431511e-01,1.446664344207931441e+00
-5.880530341259503357e-01,1.442324407777783035e+00
-5.725905352785263247e-01,1.437818190674472918e+00
-5.571773110151138075e-01,1.433146212400472796e+00
-5.418151382834286434e-01,1.428309011541529117e+00
-5.265057881228386583e-01,1.423307145804722840e+00
-5.112510255044124818e-01,1.418141191813252933e+00
-4.960526091008135019e-01,1.412811745124223473e+00
-4.809122910736248757e-01,1.407319420186291969e+00
-4.658318169126917097e-01,1.401664850152412267e+00
-4.508129251885727440e-01,1.395848686935319050e+00
-4.358573473713232005e-01,1.389871601078492835e+00
-4.209668076551899007e-01,1.383734281618869133e+00
-4.061430227055028430e-01,1.377437436142427085e+00
-3.913877015076696608e-01,1.370981790587120885e+00
-3.767025451655077184e-01,1.364368089173074949e+00
-3.620892466625377226e-01,1.357597094412207328e+00
-3.475494907273258827e-01,1.350669586885615336e+00
-3.330849536027195024e-01,1.343586365234468394e+00
-3.186973028398657481e-01,1.336348246092426528e+00
-3.043881971606277048e-01,1.328956063880993632e+00
-2.901592862051336486e-01,1.321410670835611922e+00
-2.760122103672528748e-01,1.313712936855736757e+00
-2.619486006364899477e-01,1.305863749348229241e+00
-2.479700783401264097e-01,1.297864013252655990e+00
-2.340782550166391474e-01,1.289714650827533671e+00
-2.202747322234147598e-01,1.281416601557685553e+00
-2.065611012987669248e-01,1.272970822135325975e+00
-1.929389432544409422e-01,1.264378286223155179e+00
-1.794098285473461063e-01,1.255639984418438271e+00
-1.659753168831370473e-01,1.246756924161214419e+00
-1.526369571034914552e-01,1.237730129515111077e+00
-1.393962869365743540e-01,1.228560641162486755e+00
-1.262548328319608171e-01,1.219249516241070141e+00
-1.132141097613414971e-01,1.209797828186543356e+00
-1.002756219643227142e-01,1.200206666455386761e+00
-8.744085999559092492e-02,1.190477137069105407e+00
-7.471127825391521426e-02,1.180610368529905196e+00
-6.208851000176462964e-02,1.170607453544472376e+00
-4.957410938982953486e-02,1.160469518540730993e+00
-3.716307950862218767e-02,1.150199474298227553e+00
-2.488623248253407638e-02,1.139790556783560671e+00
-1.283635919129089142e-02,1.129219247619256628e+00
4.783590511823199165e-04,1.118890699239838860e+00
-1.166119078437333201e-04,1.104380613663794364e+00
1.427884561060466240e-04,1.088297206880949330e+00
-1.766461847074740632e-05,1.072177594587095273e+00
-1.665828725072593386e-06,1.056073198388501888e+00
6.921127608805477394e-07,1.039967625889236968e+00
-5.259221858011642325e-08,1.023861785837320015e+00
-1.207508237843768484e-08,1.007756013498003700e+00
