-5.131174512898704076e-01,-2.245294476404543493e-01
-2.868033739808989457e-01,2.345583489013947087e-02
-1.716932524335898602e+00,1.003598694267470837e+00
-3.626621015367903489e-01,-2.222151609490750079e-01
-1.145151262141544501e+00,-7.464135644086233867e-01
-7.455856577722279610e-01,-6.874431219928633929e-01
-5.307038366021916698e-01,2.586127900847697836e-01
-1.822732024341896739e+00,9.113665028899018417e-01
-1.451156232687768943e+00,-6.424041010293419784e-01
-1.140409703873921599e+00,1.428913652813085244e+00
-1.043357754396175174e+00,1.391215253510420080e+00
-5.071772216348300333e-01,8.018203844203726227e-01
-1.310295672340686668e+00,-6.948147870434617790e-01
-1.094189541954474043e+00,6.641842400520794332e-01
-1.815023244608093167e+00,1.448131707999104290e+00
-4.048924197679412140e-01,6.226974225887909054e-01
-1.259278586254500176e+00,-8.356454848289202042e-01
-7.273605445491675425e-01,1.130495100344176995e+00
-6.405706362450215297e-01,-1.433022622164703552e+00
-1.365939669901377052e+00,-6.577603556462849888e-01
-5.660639116778367619e-01,-4.662620949877386289e-01
-3.029245749654494446e-01,9.257607213387727407e-01
-8.400353521344086083e-01,1.366097871732296021e+00
-6.864782339375652409e-02,9.122272590059579134e-01
-1.767315192453277062e-01,2.825098240508123748e-01
-8.225613418980959324e-02,-6.083079159883454379e-01
-6.664867654555248766e-01,-6.123390099031359446e-01
-1.115185359897368667e+00,-1.497121214934238331e+00
-7.975829981684168235e-02,7.472334170027529199e-01
-1.624294314215087187e+00,1.219553506396295450e+00
-1.523584797315257422e+00,5.821458193679842630e-01
-1.401318038028073198e-01,9.850325895808573762e-01
-3.369853950739762904e-01,1.004011283692121559e+00
-6.498847893817676358e-01,-1.228942057644727193e+00
-9.999048310424767383e-01,1.253920013857406479e+00
-4.230753391143271536e-01,1.015514009454529853e+00
-5.734974800353687119e-01,-5.829863292514761985e-01
-1.596893186846140011e+00,1.380551555087367710e+00
-1.399243790919284525e+00,1.150354850983257293e+00
-1.699748513374133019e+00,-1.299721020388381110e+00
-1.988699122308497991e+00,1.105222818848154098e+00
-5.218602960810055924e-01,7.199555554412676583e-01
-3.398939286652864489e-01,-8.515331493714369815e-01
-1.740530556803456363e+00,9.068094949983825925e-01
-8.160380060359040399e-01,1.156580404392422601e+00
-6.818333934690039566e-01,-8.428244567125495745e-01
-1.065674945735562984e+00,-9.142875869344461170e-01
