X,Y
0.15,-328.486851890537
0.36,-328.276851890537
0.57,-328.276851890537
0.78,-328.276851890537
0.99,-328.276851890537
1.2,-328.066851890537
1.41,-328.066851890537
1.62,-328.066851890537
1.83,-327.856851890537
2.04,-327.856851890537
2.25,-327.856851890537
2.46,-327.856851890537
2.67,-327.646851890537
2.88,-327.436851890537
3.09,-327.436851890537
3.3,-327.436851890537
3.51,-327.436851890537
3.72,-327.436851890537
3.93,-327.226851890537
4.14,-327.226851890537
4.35,-327.226851890537
4.56,-327.016851890537
4.77,-327.016851890537
4.98,-326.806851890537
5.19,-327.016851890537
5.4,-326.806851890537
5.61,-326.596851890537
5.82,-326.806851890537
6.03,-326.596851890537
6.24,-326.596851890537
6.45,-326.386851890537
6.66,-326.386851890537
6.87,-326.386851890537
7.08,-326.176851890537
7.29,-326.176851890537
7.5,-325.966851890537
7.71,-325.966851890537
7.92,-326.176851890537
8.13,-325.966851890537
8.34,-325.756851890537
8.55,-325.756851890537
8.76,-325.756851890537
8.97,-325.546851890537
9.18,-325.546851890537
9.39,-325.546851890537
9.6,-325.546851890537
9.81,-325.336851890537
10.02,-325.126851890537
10.23,-325.336851890537
10.44,-325.126851890537
10.65,-325.126851890537
10.86,-325.126851890537
11.07,-324.916851890537
11.28,-324.916851890537
11.49,-324.706851890537
11.7,-324.706851890537
11.91,-324.706851890537
12.12,-324.496851890537
12.33,-324.706851890537
12.54,-324.496851890537
12.75,-324.286851890537
12.96,-324.496851890537
13.17,-324.286851890537
13.38,-324.286851890537
13.59,-324.076851890537
13.8,-324.076851890537
14.01,-324.076851890537
14.22,-323.866851890537
14.43,-323.866851890537
14.64,-323.866851890537
14.85,-323.866851890537
15.06,-323.866851890537
15.27,-323.656851890537
15.48,-323.446851890537
15.69,-323.446851890537
15.9,-323.446851890537
16.11,-323.236851890537
16.32,-323.236851890537
16.53,-323.236851890537
16.74,-323.236851890537
16.95,-323.026851890537
17.16,-322.816851890537
17.37,-323.026851890537
17.58,-322.816851890537
17.79,-322.816851890537
18,-322.816851890537
18.21,-322.606851890537
18.42,-322.606851890537
18.63,-322.396851890537
18.84,-322.396851890537
19.05,-322.396851890537
19.26,-322.396851890537
19.47,-322.396851890537
19.68,-322.186851890537
19.89,-321.976851890537
20.1,-322.186851890537
20.31,-321.976851890537
20.52,-321.976851890537
20.73,-321.766851890537
20.94,-321.766851890537
21.15,-321.766851890537
21.36,-321.556851890537
21.57,-321.556851890537
21.78,-321.556851890537
21.99,-321.556851890537
22.2,-321.346851890537
22.41,-321.346851890537
22.62,-321.136851890537
22.83,-321.136851890537
23.04,-321.136851890537
23.25,-321.136851890537
23.46,-320.926851890537
23.67,-321.136851890537
23.88,-320.926851890537
24.09,-320.716851890537
24.3,-320.506851890537
24.51,-320.716851890537
24.72,-320.506851890537
