X,Y
0.15,-181.258515709642
0.36,-181.258515709642
0.57,-181.258515709642
0.78,-181.048515709642
0.99,-181.048515709642
1.2,-181.048515709642
1.41,-180.838515709642
1.62,-180.838515709642
1.83,-180.838515709642
2.04,-180.628515709642
2.25,-180.418515709642
2.46,-180.208515709642
2.25,-179.998515709642
2.46,-179.788515709642
2.67,-179.578515709642
2.88,-179.368515709642
2.88,-179.158515709642
2.88,-178.948515709642
2.88,-178.738515709642
3.09,-178.528515709642
3.3,-178.318515709642
3.3,-178.108515709642
3.51,-177.898515709642
3.72,-177.688515709642
3.72,-177.478515709642
3.72,-177.268515709642
3.93,-177.058515709642
3.93,-176.848515709642
4.14,-176.638515709642
4.14,-176.428515709642
4.35,-176.218515709642
4.35,-176.008515709642
4.56,-175.798515709642
4.56,-175.588515709642
4.77,-175.378515709642
4.98,-175.168515709642
5.19,-174.958515709642
4.98,-174.748515709642
4.98,-174.538515709642
5.19,-174.328515709642
5.4,-174.118515709642
5.4,-173.908515709642
5.61,-173.698515709642
5.82,-173.698515709642
6.03,-173.698515709642
6.24,-173.698515709642
6.45,-173.488515709642
6.66,-173.488515709642
6.87,-173.488515709642
7.08,-173.278515709642
7.29,-173.278515709642
7.5,-173.278515709642
7.71,-173.068515709642
7.92,-173.068515709642
8.13,-173.068515709642
8.34,-173.068515709642
8.55,-173.068515709642
8.76,-173.068515709642
8.76,-172.858515709642
8.97,-172.648515709642
9.18,-172.648515709642
9.39,-172.648515709642
9.6,-172.648515709642
9.81,-172.648515709642
10.02,-172.648515709642
10.23,-172.438515709642
10.44,-172.438515709642
10.65,-172.438515709642
10.86,-172.228515709642
11.07,-172.228515709642
11.28,-172.228515709642
11.49,-172.018515709642
11.7,-172.018515709642
11.91,-172.018515709642
12.12,-172.018515709642
12.33,-172.018515709642
12.54,-172.018515709642
12.54,-171.808515709642
12.75,-171.598515709642
12.96,-171.598515709642
13.17,-171.598515709642
13.38,-171.598515709642
13.59,-171.598515709642
13.8,-171.598515709642
14.01,-171.388515709642
14.22,-171.388515709642
14.43,-171.388515709642
14.64,-171.178515709642
14.85,-171.178515709642
15.06,-171.178515709642
15.27,-170.968515709642
15.48,-170.968515709642
15.69,-170.968515709642
15.9,-170.968515709642
16.11,-170.968515709642
16.32,-170.968515709642
16.32,-170.758515709642
16.53,-170.548515709642
16.74,-170.548515709642
16.95,-170.548515709642
17.16,-170.548515709642
17.37,-170.338515709642
17.58,-170.128515709642
17.79,-170.128515709642
18,-169.918515709642
18.21,-169.918515709642
18.42,-169.708515709642
18.63,-169.498515709642
18.84,-169.288515709642
19.05,-169.078515709642
19.26,-169.078515709642
19.47,-168.868515709642
19.68,-168.868515709642
19.89,-168.868515709642
19.89,-168.658515709642
20.1,-168.448515709642
20.31,-168.238515709642
20.52,-168.238515709642
20.73,-168.028515709642
20.94,-168.028515709642
20.94,-167.818515709642
21.15,-167.608515709642
21.36,-167.608515709642
21.57,-167.608515709642
21.78,-167.398515709642
21.99,-167.398515709642
22.2,-167.188515709642
22.2,-166.978515709642
22.41,-166.768515709642
22.62,-166.768515709642
22.83,-166.558515709642
23.04,-166.558515709642
23.25,-166.558515709642
23.46,-166.348515709642
23.67,-166.138515709642
23.88,-165.928515709642
24.09,-165.928515709642
24.3,-165.718515709642
24.51,-165.718515709642
24.72,-165.508515709642
24.93,-165.298515709642
25.14,-165.088515709642
25.35,-165.088515709642
25.56,-164.878515709642
25.77,-164.878515709642
25.77,-164.668515709642
25.98,-164.458515709642
26.19,-164.458515709642
26.4,-164.248515709642
26.61,-164.248515709642
26.82,-164.248515709642
27.03,-164.038515709642
27.03,-163.828515709642
27.24,-163.618515709642
27.45,-163.618515709642
27.66,-163.408515709642
27.87,-163.408515709642
28.08,-163.198515709642
28.29,-163.198515709642
28.29,-162.988515709642
28.5,-162.778515709642
28.71,-162.778515709642
28.92,-162.778515709642
29.13,-162.568515709642
29.34,-162.358515709642
29.55,-162.358515709642
29.55,-162.148515709642
29.76,-161.938515709642
29.97,-161.938515709642
30.18,-161.728515709642
30.39,-161.728515709642
30.6,-161.728515709642
30.6,-161.518515709642
30.81,-161.308515709642
31.02,-161.308515709642
31.23,-161.098515709642
31.44,-160.888515709642
31.65,-160.888515709642
31.86,-160.678515709642
32.07,-160.468515709642
32.28,-160.468515709642
32.49,-160.258515709642
32.7,-160.258515709642
32.91,-160.048515709642
33.12,-160.048515709642
33.12,-159.838515709642
33.33,-159.628515709642
33.54,-159.418515709642
33.75,-159.418515709642
33.96,-159.418515709642
34.17,-159.208515709642
34.38,-159.208515709642
34.38,-158.998515709642
34.59,-158.788515709642
34.8,-158.788515709642
35.01,-158.578515709642
35.22,-158.578515709642
35.43,-158.788515709642
35.64,-158.788515709642
35.85,-158.578515709642
36.06,-158.578515709642
36.27,-158.788515709642
36.48,-158.788515709642
36.69,-158.788515709642
36.9,-158.788515709642
37.11,-158.578515709642
37.32,-158.788515709642
37.53,-158.788515709642
37.74,-158.788515709642
37.95,-158.788515709642
38.16,-158.998515709642
38.37,-158.788515709642
38.58,-158.788515709642
38.79,-158.788515709642
39,-158.788515709642
39.21,-158.998515709642
39.42,-158.998515709642
39.63,-158.788515709642
39.84,-158.788515709642
40.05,-158.998515709642
40.26,-158.998515709642
40.47,-158.998515709642
40.68,-158.998515709642
40.89,-158.788515709642
41.1,-158.998515709642
41.31,-158.998515709642
41.52,-158.998515709642
41.73,-158.998515709642
41.94,-158.998515709642
42.15,-158.998515709642
42.36,-158.998515709642
42.57,-158.998515709642
42.78,-158.998515709642
