theta,r
-0.7157934340799617,207.8809536257526
-0.7146322691535325,207.81651847232433
-0.7145498719067467,207.7528798698419
-0.7139270828249998,207.7235172089483
-0.713303620938026,207.69500603714823
-0.7121401545520145,207.68475936271653
-0.7115154447393779,207.65157508630932
-0.7108900612583966,207.585963516865
-0.7102640035087596,207.53841995459348
-0.7096372708909751,207.521176844128
-0.7090098628063786,207.5018509654688
-0.7078437355441037,207.53388790128065
-0.7072150805733823,207.49304343741733
-0.7071235797776635,207.43153819210488
-0.7059557411635929,207.42277622623624
-0.7053250555402246,207.4076166773287
-0.7046936918498057,207.39382835575947
-0.7035249352176065,207.36552491689721
-0.7034289279089582,207.29715323143523
-0.7027955264813592,207.2188376816072
-0.7021614446323866,207.18266461632774
-0.7009904224424774,207.16552688498746
-0.7003550941968548,207.11141656880622
-0.699719084765674,207.09771827642035
-0.6990823935681881,207.12043704635485
-0.6984450200246153,207.12727272451906
-0.6978069635561484,207.06169485629698
-0.6966333604876934,207.03640365979354
-0.6959940592086762,206.9965646222701
-0.695888690828111,206.93694910082658
-0.6947134051338492,206.88494414008588
-0.6940720511948598,206.82323524477982
-0.6934300118944138,206.82016206116987
-0.6922538618568213,206.83817727092938
-0.6921438749341805,206.78246609926683
-0.6914997761395432,206.76763036135657
-0.6903219562442294,206.77399747410718
-0.6897896099428588,206.83085502273042
-0.68914440087788,206.82478014577265
-0.6884985051135264,206.73671340091045
-0.6873206658717295,206.7476716515459
-0.6867900964295317,206.83289304551153
-0.6856133536851821,206.87115939005486
-0.6849658093760712,206.7969549361939
-0.6837887984572004,206.65728033356544
-0.6832607029665037,206.6909341600523
-0.6820848013026172,206.68590424522685
-0.6814356270804489,206.68411296641335
-0.680259472929833,206.64520711297115
-0.6797338611070094,206.69686978678857
-0.6790836106680289,206.62722390394794
-0.6784326769471505,206.62462574570458
-0.6772565752550336,206.65620124420988
-0.6767327743730296,206.58144705488493
-0.6755578066087788,206.5508116167692
-0.6743831432711329,206.5957981734353
-0.6738616919196162,206.52463505586783
-0.6732087874822067,206.48615744897975
-0.672034742359088,206.5058435253421
-0.6708610110137894,206.5306470156549
-0.6702063801304617,206.47853234720628
-0.669032445922681,206.52454100248843
-0.6678588338141122,206.43754074328075
-0.6673417306878405,206.48214596508637
-0.6666855469038553,206.41067179501096
-0.6655125882857122,206.29734879719445
-0.6643399610481397,206.29935840126427
-0.6638253858977902,206.3279488515409
-0.6631676682742049,206.32852007385205
-0.6619957130415393,206.3896939936667
-0.6608240984222931,206.36607046033973
-0.6601646934811516,206.29701794217127
-0.6589929203706806,206.2582066666002
-0.6578214961388431,206.1977661124601
-0.6573113288834188,206.1842996950208
-0.656650423843346,206.14274619814472
-0.6554797065361976,206.18654765295614
-0.6549712416633038,206.2293000012665
-0.6538017349271588,206.18758028420524
-0.6531393490662253,206.20377563336032
-0.6519697149785313,206.12908687523299
-0.651463810365329,206.15969784450226
-0.6508004480293588,206.13251199208744
-0.6501364148482198,206.102886838503
-0.6489670336984478,206.13259115591455
-0.6484630276320571,206.11379892190809
-0.6479596911108159,206.10018501218883
-0.6474570230559578,206.13273000462814
-0.6469550223902291,206.1813351526263
-0.6457894461954066,206.21231552421096
-0.6446242516950698,206.20608940385873
-0.6441246296776663,206.22431262956098
-0.6436256715719293,206.19925903397743
-0.6431273763033466,206.23239047137616
-0.6419651366437392,206.22880882369344
-0.6414683585187607,206.27320222912422
-0.6403073650792447,206.34718699542321
-0.6398121024678816,206.36608636546558
-0.6393174981257125,206.34330814498867
-0.6388235509827315,206.37515591371175
-0.6376655180881252,206.38229987580695
-0.6366812988834603,206.50272031658375
-0.6365078841946048,206.4441300195305
-0.6355253742589577,206.50859381316258
-0.6343698530279347,206.54476515042643
-0.6338804318623509,206.5902419069856
-0.6333916615542703,206.6357201714778
-0.6329035410393058,206.70433351043897
-0.6317509891886899,206.72455137461458
-0.6312643703702864,206.75903446807015
-0.6301130834966872,206.74590160032395
-0.6296279646143975,206.77075536704461
-0.6291434909284694,206.80221190855028
-0.6286596613795881,206.85557273781734
-0.6275113482186372,206.90534981380364
-0.6263634547852157,206.91763024577259
-0.6258819720536507,206.96289815901181
-0.6254011299106988,207.020037678547
-0.6249209273007106,207.06205734962742
-0.6244413631696626,207.10824843067348
-0.6232972994328582,207.17028837937397
-0.6221536636337401,207.15564307291734
-0.6216764375388049,207.20093014084176
-0.6211998463632122,207.23043338906373
-0.6207238890567977,207.25636079410788
-0.619583235542404,207.26975808049474
-0.619108760118497,207.32030328166334
-0.6179693915972422,207.390681663471
-0.6174963961514146,207.43741603127978
-0.6170240299568829,207.484165278774
-0.6158867984233626,207.4948291400363
-0.6154159084929125,207.5483926662217
-0.6144760068453098,207.611726362854
-0.6142799681404734,207.56925855769381
-0.6133417615401171,207.6456640395836
-0.6124060492863963,207.73982959603555
-0.6122079631848216,207.68671320891855
-0.6119391259440738,207.77681518541453
-0.6116712528261643,207.86554030527668
-0.6114728230772124,207.80750232252436
-0.6112059633038575,207.92117295832745
-0.6109400583199882,208.034523973705
-0.61074129088567,207.98150383862048
-0.610476392727046,208.0817170880801
-0.6101480215071756,208.34287788226348
-0.6100133408920605,208.14497318220546
-0.6097503886506553,208.25927239562938
-0.6095509017953619,208.20631443412944
-0.6092889476143235,208.30377329340598
-0.6090279257459821,208.39805121289743
-0.6090279257459821,208.39805121289743
-0.6088281160019404,208.34061437443378
-0.6085680858038675,208.4348946190334
-0.6074492676050934,208.43518268731205
-0.6069908635932978,208.48053557604948
-0.6058733257833475,208.482556294836
-0.6054163557178258,208.50114145073007
-0.6047562410834983,208.47682421764452
-0.6036396120045029,208.523278086051
-0.6031843025677015,208.59429940738528
-0.6020689626666392,208.6332558323993
-0.6016150846442428,208.66504488034943
-0.6011618059811422,208.69686538490987
-0.6000485879645004,208.70106455143795
-0.5989358344782962,208.68315393884322
-0.5984848131241738,208.719975422345
-0.5980343875967804,208.76032181732882
-0.5969237606636467,208.76537511057313
-0.5962623703718468,208.73572771833204
-0.5951518562905747,208.68739421123905
-0.5947039202799566,208.71959364797175
-0.594256576771515,208.76790778700155
-0.5931481981188693,208.80533098349468
-0.5920402975259718,208.81172892693266
-0.5915952042431127,208.84464877458905
-0.5911506999025689,208.8953623385184
-0.590044938953332,208.8758347496968
-0.5896018509650077,208.90765980337977
-0.5884974024966555,208.9412919104181
-0.5873934404810428,208.9988625445705
-0.5862899672859389,209.07771748380407
-0.5858499506514139,209.15600891659807
-0.5847477977924486,209.21515007134568
-0.5843091922980654,209.2510461952751
-0.5838711678014706,209.31608197054666
-0.582771165472578,209.46677246805552
-0.5816716601013678,209.5468523190006
-0.5805726540077475,209.54590678910245
-0.5801376918809862,209.6086697883467
-0.5797033063525048,209.67149762886964
-0.579040015516215,209.76224323390556
-0.5779428433796561,209.86230092889627
-0.5768461777636529,209.85485392562927
-0.5764142751796724,209.90295354328674
-0.5759829457537249,209.96494963402546
-0.5748884446922333,210.10427598282908
-0.5744585140802425,210.16793827872507
-0.5733653516545989,210.2079655111479
-0.5729368175266009,210.2816753726551
-0.5718449957541687,210.41101400416397
-0.5714178557666126,210.5167262080848
-0.5703273766288506,210.55969355855646
-0.5692374167793374,210.5528913997951
-0.5688124938674279,210.60822972669834
-0.5677238810819387,210.7680676573756
-0.5666357922717806,210.8153191631161
-0.566213083175529,210.8511081219877
-0.5657909355479982,210.91035415989344
-0.5647050225164726,211.0496553723833
-0.5636196383310114,211.1286287349692
-0.5631996985133008,211.16702228296862
-0.5621156693482912,211.25331352857447
-0.5616971105270796,211.33306497286839
-0.561032173585844,211.3810704067996
-0.5599492133744458,211.42959538124455
-0.5595323015227758,211.46568622238124
-0.5591159439897433,211.5161800265846
-0.5580351682163658,211.4922551093282
-0.5569549326730329,211.51504478947794
-0.5565407728650289,211.55123995776512
-0.5554619021394958,211.5736898640972
-0.5550491146211941,211.62739163649084
-0.5546368759631484,211.70100713980918
-0.5535601925916703,211.72931581553235
-0.5524840562987643,211.7832522313976
-0.5514084691581446,211.86156270694897
-0.5509992390923042,211.89847906812264
-0.549925023723267,211.8875068625992
-0.5488513617839549,211.90621259883196
-0.5484443155768919,211.95756857026026
-0.548037811023257,212.02905065028807
-0.5469663436245734,212.10827045022444
-0.5458954340106035,212.14989712654756
-0.545491106728091,212.17491469398846
-0.5450873174519589,212.20412583105127
-0.5444215753908117,212.18548049041829
-0.5433526059880623,212.25186995441072
-0.5429504520107952,212.30353595515913
-0.5418828643591179,212.396708783812
-0.5414820626132857,212.46320450509515
-0.540815842735751,212.4923882831039
-0.5401490893340626,212.52178931644636
-0.5390823875801591,212.57850866127083
-0.5386835054775099,212.62163884308643
-0.5380162576797596,212.60923142247822
-0.537348478101196,212.6016941786723
-0.5362826785316149,212.67076893226277
-0.5352174566089869,212.71135058321215
-0.5345486619242811,212.72245968024976
-0.5334837807694119,212.81130565327703
-0.5328142181237662,212.81607726831416
-0.5321441263154044,212.79290979383077
-0.5310793574114185,212.84236972856166
-0.5306857377733956,212.91737972029486
-0.5300151776029451,212.9310545413022
-0.5293440900835676,212.95433609588818
-0.5282802708504584,213.02097142630677
-0.5278885929433235,213.0630048830372
-0.5272170464238284,213.10600175266322
-0.5265449743922807,213.07906200416838
-0.5254821209230378,213.10688126967702
-0.5244198679374724,213.1681852934586
-0.5237468226277688,213.20174244996747
-0.5226849509534695,213.27476002176712
-0.5222971709557045,213.3408940286945
-0.5215231753480752,213.4770504256207
-0.5212367307097321,213.4387490560276
-0.5211369578671478,213.53838800294716
-0.5203660788875947,213.6348090803799
-0.5200789878765963,213.57798785911336
-0.519309751034154,213.69075603339712
-0.5192136364401593,213.79606128763507
-0.5189259073368911,213.74850078716636
-0.5181597647592364,213.83311227390217
-0.5177774640320615,213.88630904379525
-0.5173956757845892,213.9394986900972
-0.5170143990981072,213.99313289725032
-0.5166336330557684,214.06137207029306
-0.5162533767425876,214.12958393057252
-0.5158736292454387,214.1744244319293
-0.5154943896530495,214.21394375920363
-0.5147374305467203,214.34105079820537
-0.5144468238874176,214.29875526358438
-0.5143597092194812,214.40062324225974
-0.5136057784974215,214.53390381207038
-0.513314571508064,214.489664429991
-0.5125622548425208,214.5943429477927
-0.5121868492824242,214.61049607803844
-0.5118119443734904,214.6430536090661
-0.5114375392200416,214.70806312670067
-0.5103970385564621,214.80489874317863
-0.5093571484684641,214.77654797769256
-0.5083178706657999,214.84434574310504
-0.5079463725369944,214.90717636503118
-0.5069085112852466,214.982597501101
-0.5062411587189568,214.9307671342919
-0.5055018658612236,215.04512753795748
-0.5052037279577389,215.01388714670725
-0.5044660389285512,215.13664585045098
-0.5034308308475034,215.17088743886612
-0.5023962432804311,215.2506762769041
-0.5020297371781747,215.3045664414336
-0.5009965719699333,215.34954008794793
-0.5003289363010827,215.29712420605296
-0.49929622017695763,215.35637324500985
-0.4989321142831461,215.4095785038579
-0.49856849432108946,215.4563189849252
-0.4975380039806202,215.52957876382447
-0.4965081420854975,215.55465389222886
-0.49614660290785656,215.57642071867411
-0.4951181687184065,215.6033968621522
-0.4944503100554327,215.55408827763085
-0.4934223431142917,215.6318793134232
-0.4930631964439057,215.6669792295632
-0.4927045292341884,215.7058069515142
-0.49167879056090613,215.73503964302319
-0.49101076285885453,215.68599247344892
-0.48998550200382907,215.71359441123067
-0.489629223021604,215.75640632880018
-0.4892734197847751,215.7906968288264
-0.4882503888121076,215.7886835405098
-0.48722799840003145,215.83330781458548
-0.4868742575174777,215.8756516134832
-0.4858533026546144,215.93995904465774
-0.48518514538608354,215.9098496229693
-0.48416468583020295,215.95394339158497
-0.4838133247244853,216.0007116137504
-0.48346243287622204,216.03629282661012
-0.482444204730364,215.99271109976812
-0.48177593258068835,215.9950609696661
-0.4807582099234389,216.00850280728028
-0.4804096931388003,216.03984783428683
-0.48006164188600686,216.07504949267923
-0.47939341266072816,216.05179498598324
-0.47837778436076894,216.11099047584094
-0.4780313134677125,216.16613912628932
-0.4776853053392372,216.24049064859156
-0.4766719093908381,216.24212308159244
-0.47600359869014053,216.2194601246246
-0.4749907250457142,216.2551497127385
-0.47464708281783397,216.27869819455782
-0.47430389962568226,216.31054769397792
-0.47363565506859917,216.30526745912812
-0.47262488624905064,216.28682904405792
-0.47161477777876426,216.32451679972343
-0.47127395536186373,216.3681783162881
-0.4709335882497351,216.41184059317274
-0.47026529505786774,216.42312336706226
-0.4692572976523639,216.46906344932822
-0.4689185011472187,216.50530896592082
-0.4685801571820317,216.54158902974328
-0.4675743928899241,216.56768356336516
-0.46690607010732077,216.5612546623278
-0.46590085405909953,216.60543854250827
-0.465564861030675,216.6238800828568
-0.4652293168110419,216.6401446236379
-0.4645610961947018,216.60963100131426
-0.4635580005632852,216.61115482961281
-0.46255557548402576,216.64997087677224
-0.46222237668488747,216.71553861896945
-0.46188962296301295,216.782423537017
-0.46122140470245354,216.77087468733035
-0.46022110563682056,216.8027130223978
-0.4598899120704823,216.85828512126477
-0.45955916082234133,216.90856923135243
-0.4588910668512874,216.86512233582022
-0.4578928968654619,216.8796549066491
-0.45689540341555723,216.88979365847473
-0.45656698711059507,216.93446895325934
-0.4562390093949886,216.97914274255473
-0.455570949154138,216.98853328875484
-0.4545755899836141,217.0433685944243
-0.4535809108756506,217.04050298209876
-0.45325526221707424,217.068407783615
-0.45293004842031587,217.1060746582918
-0.4522620401125124,217.11010187893308
-0.45126950025448803,217.17923582754685
-0.45094583550145406,217.19306062571627
-0.45062260286005307,217.22674455610314
-0.44995475313512745,217.1762500522951
-0.44896435515237554,217.21587278952865
-0.4479746427854748,217.2515850713841
-0.447653728121215,217.28375582853187
-0.44733324184649476,217.30777957323727
-0.44666547452608807,217.2608304739465
-0.4456779086187643,217.1258337565955
-0.4446910316059966,217.09435524880732
-0.4443728570732093,217.12579718212857
-0.44338743997964947,217.12575175955917
-0.44240271378805757,217.13380109963617
-0.4420865012350529,217.15818489912363
-0.44177071061405215,217.19139557438038
-0.44110323519881056,217.17315050146917
-0.4401206620261845,217.07186233786783
-0.43913878288033054,217.03437841345516
-0.4388252923545888,217.05945079681237
-0.4378448742894323,217.01343525966612
-0.436865152149143,216.99134230341787
-0.4362424818946105,217.05842257436507
-0.435886127071786,216.9791673972868
-0.4355753482984496,217.01103656068045
-0.4345977850989667,216.94029821510725
-0.4336209207975237,216.87658157131546
-0.4333120815283907,216.90763186035156
-0.43300365404970687,216.94022693663186
-0.4323366790980438,216.9107231467442
-0.43136197735629217,216.89875810115183
-0.43038797739840906,216.83987257365908
-0.43008183127305,216.8727682683581
-0.42977609324193716,216.89837954949576
-0.42880431434161914,216.88116678300852
-0.4284997412730337,216.92362998237303
-0.42819557380823814,216.9600042251606
-0.42722601137159083,216.92118217644037
-0.42692300399122785,216.94660681541558
-0.42662039973639854,216.97317794718765
-0.42631819785845965,216.9997786826935
-0.4253516001087489,216.9835784791791
-0.4246864019478447,216.89475835406998
-0.4237204591825333,216.8481636064702
-0.4230548136042137,216.7956052021379
-0.4223887687969335,216.7693847052038
-0.42172232499288853,216.70604228289744
-0.42105548242597085,216.6697374376011
-0.42038824133177105,216.6415344183684
-0.41942278630864255,216.61727897004744
-0.41905256451239514,216.54262122035317
-0.4183841292669158,216.46681840398054
-0.4174185553888635,216.54918252354324
-0.41704606631642815,216.5408449099486
-0.41637643910137623,216.58017514756452
-0.41600247142959484,216.517239882516
-0.4150359944294156,216.585785584716
-0.41466050877099886,216.53387857387565
-0.4139889320791641,216.55337415202197
-0.4133169588174506,216.5780716221728
-0.4126445892418832,216.62462729070518
-0.4122660915920948,216.54309327138753
-0.4112986621819658,216.57113717478651
-0.41091863863590233,216.53571661509622
-0.41053787876265063,216.45907449518626
-0.4098627929415035,216.47327242746027
-0.40918731087825294,216.47706967160357
-0.40851143284088964,216.527852676053
-0.4078351590991658,216.5512697543737
-0.40715848992459713,216.53386056088317
-0.40677315344014836,216.49162226772688
-0.40609532001303994,216.52125889140575
-0.40570846498672963,216.46496763012388
-0.40473846735300534,216.50995511234692
-0.4044478643900558,216.5576999440681
-0.40415765547612975,216.62060434167165
-0.4038678398590759,216.69941257263537
-0.40367711907656684,216.84307469661516
-0.4035784167885164,216.75029876006906
-0.40338849512827035,216.88453714465768
-0.4032893855158416,216.79176684130707
-0.40310026102343666,216.92600051744995
-0.4028124160205538,216.98379421763352
-0.40252495937985233,217.06075573271997
-0.40156338393485147,217.1367820356837
-0.4012770744338516,217.16802815021506
-0.4009911508049566,217.22613572787787
-0.40013568783045816,217.41601986227533
-0.40003183851857793,217.32674734960932
-0.39974705695034657,217.37194317620182
-0.3991786432725354,217.45699209567297
-0.39822234305064347,217.55224975252935
-0.39793946280794606,217.6299256767724
-0.39765696277481766,217.7030579961907
-0.3968117367310595,217.8694078917045
-0.3967029122587178,217.7882181688511
-0.39642154244960165,217.88536862721247
-0.39585993540988185,218.04567666908602
-0.39490887730031565,218.0490472431227
-0.39462938579145185,218.11198507627304
-0.39435026890506497,218.16747394463422
-0.3935151588961652,218.39607094816483
-0.3934014470026633,218.3183808589299
-0.39312344860552745,218.3783347019611
-0.3925685677351346,218.49577676182918
-0.3920151700761161,218.62157550309817
-0.3916227185654005,218.59108907561276
-0.39107080193615285,218.6511769373546
-0.3901271754351248,218.6646844845127
-0.38985250853255893,218.70433845857988
-0.3895782083585584,218.74995753158774
-0.3893042742203371,218.78454648754092
-0.38875750128822323,218.87043531196838
-0.3883636007692115,218.83094385736453
-0.387818296648813,218.92400003238004
-0.3875461894106249,218.97249242790494
-0.38700306115496874,219.07663350369754
-0.3866084573973301,219.0383621762262
-0.386191074101539,219.21956040825597
-0.3860667908880074,219.12883403385393
-0.38579649791398607,219.17428362157207
-0.38525698913615636,219.3076650699285
-0.3849877719806958,219.36553767141726
-0.3847189120824124,219.40496280978533
-0.3837870154311265,219.33674639063648
-0.38351923607533106,219.37298829802984
-0.38298474154252504,219.46517107504843
-0.3827180250328805,219.5230281192807
-0.3825887998352483,219.4312744824661
-0.3821856502072298,219.63846981769797
-0.3817897530823452,219.6201259235806
-0.3812588163066796,219.6831195429926
-0.38099387425431996,219.72009591423753
-0.38072928221481755,219.75708653458483
-0.380465039532006,219.79355800754928
-0.37993759961946644,219.84933508481853
-0.37954108791898306,219.78446194597808
-0.37901507530159906,219.85912340542728
-0.37875258898901515,219.89297908634117
-0.378490448475405,219.8870670828791
-0.378228653113842,219.87212252122995
-0.3779672022589132,219.89602077021505
-0.3774453314948476,219.96591828952455
-0.37704825063784175,219.90870989689256
-0.37652779460656177,219.99381389120612
-0.3762680793693932,220.04264473854923
-0.3760087051336241,220.0911823447813
-0.37574967126293246,220.13102320273634
-0.374974605500369,220.2165822576324
-0.37483497658695486,220.1173102707806
-0.37457698498818387,220.14581493393592
-0.37406201564996816,220.21576329362702
-0.37380503665140397,220.2646673590985
-0.37354839392957123,220.31357200283446
-0.37329208685857734,220.3624775695438
-0.37278047717282936,220.41584828833692
-0.37238231765465923,220.30770068710476
-0.3718720997636486,220.35313375346715
-0.3716174904173082,220.39893849501922
-0.37136321331191047,220.44475610004048
-0.37110926783038234,220.5012622038255
-0.37085565335708853,220.55277033753174
-0.37034941497982543,220.65069931717417
-0.3700967898517376,220.68926856217996
-0.36995076968105306,220.5949844172611
-0.369592524667023,220.76466511449706
-0.36934088339479826,220.7969436626498
-0.3691939741350409,220.69475863613798
-0.3688385804622031,220.84454121233458
-0.36858791759468656,220.86818018602486
-0.36844012743569776,220.76552866190482
-0.36833757965726094,220.8918459941478
-0.3678378761737669,220.95885764215691
-0.36758850943171567,220.99919920144544
-0.3674395573553647,220.9064054559764
-0.3673394652277829,221.03954917035065
-0.3670907429674359,221.0789771567219
-0.3668423420575188,221.10041947196208
-0.36659426190624905,221.11209813889636
-0.36634650192321333,221.12702210607557
-0.3662492672561773,221.24803533265248
-0.36609906151936406,221.13898619968555
-0.36600242823567963,221.26165516641467
-0.3658519401070159,221.15967603789028
-0.3655097022187462,221.3300730759589
-0.36526381405881303,221.36821500808415
-0.36511248396247764,221.28491990263723
-0.36501824169113867,221.42578836058092
-0.3645280420202904,221.5032798064291
-0.3642834135643055,221.54036241014356
-0.36413097290138396,221.447710517458
-0.3637950965391306,221.62144672967634
-0.3635514068250697,221.66200834856795
-0.36339814219189753,221.56784929134756
-0.3633080288823057,221.69705814760272
-0.3630649621416877,221.72690921084745
-0.3628222060353723,221.75678782122887
-0.36257975999682013,221.78669102646194
-0.3623376234607923,221.81661617052686
-0.36225021626848714,221.9459489311033
-0.3620957958633469,221.84656356962938
-0.36185427664183584,221.88857532219845
-0.36137216108247094,221.98671491913828
-0.36128704888645136,222.12288180556584
-0.36113156362575766,222.03075873483294
-0.3608912723072529,222.06070520399848
-0.36056788117686295,222.20164406417098
-0.3604116058612146,222.10195971790193
-0.3601722296250333,222.1289971331113
-0.3598514464460344,222.25334027735744
-0.3596943883642288,222.14504036062553
-0.3596132396336556,222.27569958910408
-0.3594559222385451,222.17830167328802
-0.35937533429200275,222.3089804032404
-0.35913772987601233,222.34227629268352
-0.35826811474904346,222.37439349902314
-0.35739918747697996,222.38853693938273
-0.35653094855460044,222.43840396297318
-0.3562955728090607,222.48357579766662
-0.35566339847174827,222.45745160161513
-0.3547965377133425,222.47208801889116
-0.3545624445451101,222.48853379614857
-0.35393036675938805,222.44826884788617
-0.3530648860849857,222.4439443820109
-0.35220009616034326,222.4958314792575
-0.3519679223936934,222.53701777084433
-0.3511044622859338,222.5384251320901
-0.3504725904167636,222.49964341487276
-0.3496098755138691,222.51854107882878
-0.3493796157423359,222.56274187258276
-0.3485182302088108,222.5269336456419
-0.3478865238995769,222.4979524039777
-0.3470258880751466,222.47056358326904
-0.34679753683786874,222.51202049392714
-0.34593822987383166,222.52803086483473
-0.3450796166316712,222.5722078986734
-0.3448528212356723,222.61202025093718
-0.34399553503688984,222.63127464595604
-0.34336447300703393,222.6229251997499
-0.342507943459661,222.62122765380317
-0.34228304489801964,222.66412495637687
-0.34165210930439377,222.59747886339542
-0.34102089047195666,222.55056863203225
-0.3401658177006507,222.53540518994004
-0.3395343823544519,222.50803059502036
-0.3389026652229979,222.4143400580264
-0.338048425373588,222.35902771705386
-0.33782646476696665,222.39572195480747
-0.3371948851815102,222.3643696052922
-0.3365630257814249,222.27208369563886
-0.3357102567567157,222.2294695368157
-0.3350781898154946,222.18598064565458
-0.3344458445269678,222.11556553052006
-0.33359392369865537,222.11646500281913
-0.33296137500959044,222.08734172097502
-0.33211023363894665,222.0775784808377
-0.33125979745857853,221.99459982510652
-0.33062712582944553,221.91508903900527
-0.3297774736640063,221.89626466014448
-0.32892852838943437,221.88290616808635
-0.3287127235615983,221.90125471269448
-0.32849719146675455,221.91779812477412
-0.32765020480391016,221.91355427171067
-0.3268039243880943,221.82303520110037
-0.3263761712581307,221.88954182121182
-0.32595835054701455,221.8379226989276
-0.3255318428607367,221.88629856929091
-0.32468822003707715,221.78346388418316
-0.32447599044264586,221.82364282668428
-0.32426402832384293,221.8643699897406
-0.32342235090431964,221.89451426285342
-0.3232112743071522,221.91832646852086
-0.3230004633991859,221.9334152508623
-0.32216072577539756,221.89487167681492
-0.32132169199733873,221.871158556011
-0.32111237811680987,221.91205597290755
-0.32090332733922206,221.95296067792484
-0.32006622671957213,221.97944904516606
-0.3192298291993289,221.93394828422237
-0.3190222669719415,221.95007819686302
-0.31818718479740166,221.95306357262749
-0.3179804942623685,221.99107849096754
-0.31777406298566924,222.02911851956227
-0.31694090397961705,222.02275120720205
-0.3161084469022442,222.09980082746839
-0.3159034915128813,222.14094142493832
-0.31569879284190877,222.1853716680499
-0.3150723441761252,222.18125082094343
-0.3142418986242255,222.21598796580943
-0.31341215511268816,222.24587807792562
-0.31278564312706425,222.22208738345824
-0.3119566995909265,222.2873224033787
-0.3111284595124306,222.34510130706508
-0.3109271393109002,222.38812950658135
-0.3103009231313728,222.38481981493177
-0.30967445535983334,222.3857685237418
-0.308847724140507,222.50053881550767
-0.3086479623994563,222.56307630185876
-0.307822538506926,222.63242474931218
-0.30719637714842263,222.60722139932895
-0.306371761819819,222.6638474443868
-0.3055478522252462,222.7571225134464
-0.30472464857625264,222.8171963263399
-0.30390215108019764,222.88734452354828
-0.3032761652270312,222.90205283969613
-0.30245448241644407,223.00977321737756
-0.3022592753554653,223.06766196221832
-0.3016335070501126,223.12020570710683
-0.30100749498395946,223.09095573075723
-0.30018733814912474,223.15270812408056
-0.299993679414106,223.20307521993772
-0.2991748275160377,223.28311691128164
-0.2985491507805589,223.32719885512674
-0.29773112060447143,223.38331383191615
-0.2969137996654322,223.42448020410984
-0.2960971881320142,223.51847802201723
-0.2952812861687139,223.62718151048617
-0.29465583091261877,223.64473058852178
-0.29384075647876406,223.7219075265657
-0.29302639279360654,223.7721632313156
-0.29221274000662706,223.90843845272292
-0.29158740554769963,224.010029856252
-0.290774584963455,224.06173291756107
-0.29058756770500827,224.09746483812697
-0.2899624764166219,224.0704328570474
-0.28933715187009235,224.04294850986236
-0.2889652406894617,224.12308404074375
-0.28852587913848293,224.0936548879743
-0.2883403959695248,224.14861633959873
-0.2877153195552032,224.1927731474897
-0.28690547324401006,224.23100944135368
-0.28672116523528524,224.27355440405296
-0.2860963403247002,224.2672715890501
-0.28547128564090124,224.30608337219837
-0.2846629940176923,224.39097310567814
-0.28448021512119326,224.44047273556163
-0.28385541684753574,224.41509070756962
-0.28304855423556335,224.45358412621508
-0.28224240628299907,224.47295319665324
-0.28161764144435547,224.54679304090956
-0.2808123401295731,224.66233214781397
-0.2800077544860253,224.67659956194044
-0.2792038846004306,224.7363619899351
-0.2785792942602606,224.78507440665356
-0.27777627532502586,224.82258164797182
-0.27697397312116956,224.82354544914278
-0.2763494321219894,224.7944850490474
-0.2755479842241194,224.83126465555682
-0.2753715191931297,224.88956734925605
-0.27474725400335714,224.94852672869638
-0.27412276903833205,225.01909761977717
-0.27332289643674973,225.03114839357104
-0.27252374243040445,225.0390356180194
-0.27189932016203916,225.0551998021514
-0.27110102704566136,225.06532430202998
-0.2709275904054637,225.07026003245045
-0.27030345341514855,225.0261993160303
-0.2696791004750271,225.0503018137294
-0.26888239096289385,225.08071030272896
-0.26871046477234856,225.11653227818744
-0.26808640179985394,225.08404146693942
-0.26746212478838527,225.05447370112884
-0.26712035451768595,225.12713203744914
-0.2666670029297965,225.05427977140818
-0.2664965846405051,225.0857597877752
-0.2658726022562324,225.02871464698023
-0.26507892278823714,225.02556031964303
-0.2649096491989566,225.06480572628607
-0.26428596454268377,225.03529503683723
-0.2636620692854823,224.98355763174837
-0.26286998305802955,224.97044208117876
-0.2627022117681128,225.00970089242705
-0.26207861884141814,224.9926478183317
-0.26128797663873576,224.9795068467791
-0.26049805644945334,224.97582015701613
-0.2598745617290948,224.92336750442155
-0.2590855181359057,224.95821783604924
-0.25829719729744804,225.03403658324737
-0.2575095991995817,225.01556999061805
-0.25688636597777326,224.93337080174075
-0.25609964819683745,224.9328528665626
-0.25547636919062666,224.93822636181093
-0.2546905339480321,224.95744984580853
-0.2539054228627508,224.92872638761463
-0.25312103590080975,224.92978174629883
-0.2524980356607209,224.92196872597714
-0.25171453484084105,224.9091124887547
-0.2509317587959592,224.8840453202591
-0.2503088845603698,224.84460403606826
-0.24952699750743723,224.85327392986065
-0.24936838083865756,224.89143755685797
-0.2487458358548404,224.8962811841111
-0.24812309392216397,224.88304393527318
-0.2473428240697135,224.90786763304308
-0.24718568851922892,224.94794560491283
-0.24656328021673773,224.92257519500063
-0.24578446229657008,224.9318368492787
-0.2456284420564789,224.96644867785866
-0.24500637023914523,224.9134979319377
-0.24438410485216522,224.78397738379695
-0.2436069086347221,224.80807141012195
-0.2434523634153518,224.85517844802158
-0.24283043883390787,224.83896855449711
-0.24205469536672916,224.85310293134484
-0.24127967814685133,224.85334329502152
